TimeStamp,B_x,B_y,B_z,B_net,CPU_load
2020/08/06 07:32:49.407,6,32,-17,37,52
2020/08/06 07:32:49.445,6,32,-17,37,56
2020/08/06 07:32:49.479,6,32,-17,37,51
2020/08/06 07:32:49.530,6,32,-17,37,45
2020/08/06 07:32:49.563,6,32,-17,37,47
2020/08/06 07:32:49.596,6,32,-17,37,63
2020/08/06 07:32:49.629,6,32,-17,37,48
2020/08/06 07:32:49.662,6,32,-17,37,54
2020/08/06 07:32:49.697,6,32,-17,37,43
2020/08/06 07:32:49.728,6,32,-17,37,58
2020/08/06 07:32:49.758,6,32,-17,37,38
2020/08/06 07:32:49.790,6,32,-17,37,47
2020/08/06 07:32:49.820,6,32,-17,37,66
2020/08/06 07:32:49.851,6,32,-17,37,46
2020/08/06 07:32:49.882,6,32,-17,37,32
2020/08/06 07:32:49.913,6,32,-17,37,14
2020/08/06 07:32:49.943,6,32,-17,37,21
2020/08/06 07:32:49.974,6,32,-17,37,20
2020/08/06 07:32:50.004,6,32,-17,37,23
2020/08/06 07:32:50.035,6,32,-17,37,22
2020/08/06 07:32:50.065,6,32,-17,37,26
2020/08/06 07:32:50.095,6,32,-17,37,29
2020/08/06 07:32:50.125,6,32,-17,37,27
2020/08/06 07:32:50.156,6,32,-17,37,25
2020/08/06 07:32:50.186,6,32,-17,37,41
2020/08/06 07:32:50.217,6,32,-17,37,34
2020/08/06 07:32:50.249,6,32,-17,37,59
2020/08/06 07:32:50.281,6,32,-17,37,59
2020/08/06 07:32:50.312,6,32,-17,37,45
2020/08/06 07:32:50.346,6,32,-17,37,52
2020/08/06 07:32:50.376,6,32,-17,37,46
2020/08/06 07:32:50.414,6,32,-17,37,41
2020/08/06 07:32:50.447,6,32,-17,37,50
2020/08/06 07:32:50.481,6,32,-17,37,38
2020/08/06 07:32:50.512,6,32,-17,37,48
2020/08/06 07:32:50.545,6,32,-17,37,52
2020/08/06 07:32:50.575,6,32,-17,37,57
2020/08/06 07:32:50.606,6,32,-17,37,56
2020/08/06 07:32:50.640,6,32,-17,37,50
2020/08/06 07:32:50.671,6,32,-17,37,37
2020/08/06 07:32:50.701,6,32,-17,37,43
2020/08/06 07:32:50.732,6,32,-17,37,20
2020/08/06 07:32:50.763,6,32,-17,37,39
2020/08/06 07:32:50.793,6,32,-17,37,18
2020/08/06 07:32:50.838,6,32,-17,37,37
2020/08/06 07:32:50.872,6,32,-17,37,43
2020/08/06 07:32:50.902,6,32,-17,37,26
2020/08/06 07:32:50.932,6,32,-17,37,21
2020/08/06 07:32:50.963,6,32,-17,37,41
2020/08/06 07:32:50.993,6,32,-17,37,23
2020/08/06 07:32:51.023,6,32,-17,37,25
2020/08/06 07:32:51.053,6,32,-17,37,31
2020/08/06 07:32:51.083,6,32,-17,37,23
2020/08/06 07:32:51.114,6,32,-17,37,23
2020/08/06 07:32:51.146,6,32,-17,37,27
2020/08/06 07:32:51.177,6,32,-17,37,65
2020/08/06 07:32:51.210,6,32,-17,37,72
2020/08/06 07:32:51.241,6,32,-17,37,80
2020/08/06 07:32:51.272,6,32,-17,37,69
2020/08/06 07:32:51.302,6,32,-17,37,45
2020/08/06 07:32:51.332,6,32,-17,37,36
2020/08/06 07:32:51.363,6,32,-17,37,35
2020/08/06 07:32:51.394,6,32,-17,37,28
2020/08/06 07:32:51.425,6,32,-17,37,17
2020/08/06 07:32:51.455,6,32,-17,37,29
2020/08/06 07:32:51.486,6,32,-17,37,32
2020/08/06 07:32:51.529,6,32,-17,37,29
2020/08/06 07:32:51.561,6,32,-17,37,36
2020/08/06 07:32:51.591,6,32,-17,37,78
2020/08/06 07:32:51.622,6,32,-17,37,43
2020/08/06 07:32:51.653,6,32,-17,37,41
2020/08/06 07:32:51.683,6,32,-17,37,42
2020/08/06 07:32:51.714,6,32,-17,37,26
2020/08/06 07:32:51.745,6,32,-17,37,22
2020/08/06 07:32:51.775,6,32,-17,37,18
2020/08/06 07:32:51.806,6,32,-17,37,22
2020/08/06 07:32:51.837,6,32,-17,37,18
2020/08/06 07:32:51.868,6,32,-17,37,25
2020/08/06 07:32:51.898,6,32,-17,37,37
2020/08/06 07:32:51.929,6,32,-17,37,19
2020/08/06 07:32:51.961,6,32,-17,37,21
2020/08/06 07:32:51.993,6,32,-17,37,21
2020/08/06 07:32:52.024,6,32,-17,37,18
2020/08/06 07:32:52.060,6,32,-17,37,42
2020/08/06 07:32:52.097,6,32,-17,37,36
2020/08/06 07:32:52.129,6,32,-17,37,37
2020/08/06 07:32:52.161,6,32,-17,37,58
2020/08/06 07:32:52.211,6,32,-17,37,57
2020/08/06 07:32:52.242,6,32,-17,37,65
2020/08/06 07:32:52.275,6,32,-17,37,60
2020/08/06 07:32:52.308,6,32,-17,37,64
2020/08/06 07:32:52.350,6,32,-17,37,70
2020/08/06 07:32:52.383,6,32,-17,37,76
2020/08/06 07:32:52.425,6,32,-17,37,89
2020/08/06 07:32:52.457,6,32,-17,37,82
2020/08/06 07:32:52.490,6,32,-17,37,93
2020/08/06 07:32:52.524,6,32,-17,37,96
2020/08/06 07:32:52.559,6,32,-17,37,103
2020/08/06 07:32:52.602,6,32,-17,37,81
2020/08/06 07:32:52.642,6,32,-17,37,83
2020/08/06 07:32:52.676,6,32,-17,37,47
2020/08/06 07:32:52.714,6,32,-17,37,82
2020/08/06 07:32:52.748,6,32,-17,37,65
2020/08/06 07:32:52.780,6,32,-17,37,63
2020/08/06 07:32:52.816,6,32,-17,37,68
2020/08/06 07:32:52.851,6,32,-17,37,67
2020/08/06 07:32:52.890,6,32,-17,37,59
2020/08/06 07:32:52.925,6,32,-17,37,66
2020/08/06 07:32:52.955,6,32,-17,37,62
2020/08/06 07:32:52.990,6,32,-17,37,63
2020/08/06 07:32:53.023,6,32,-17,37,55
2020/08/06 07:32:53.060,6,32,-17,37,42
2020/08/06 07:32:53.095,6,32,-17,37,48
2020/08/06 07:32:53.129,6,32,-17,37,52
2020/08/06 07:32:53.167,6,32,-17,37,53
2020/08/06 07:32:53.201,6,32,-17,37,54
2020/08/06 07:32:53.234,6,32,-17,37,75
2020/08/06 07:32:53.268,6,32,-17,37,62
2020/08/06 07:32:53.303,6,32,-17,37,65
2020/08/06 07:32:53.337,6,32,-17,37,61
2020/08/06 07:32:53.372,6,32,-17,37,55
2020/08/06 07:32:53.405,6,32,-17,37,92
2020/08/06 07:32:53.437,6,32,-17,37,90
2020/08/06 07:32:53.470,6,32,-17,37,95
2020/08/06 07:32:53.506,6,32,-17,37,75
2020/08/06 07:32:53.543,6,32,-17,37,60
2020/08/06 07:32:53.597,6,32,-17,37,76
2020/08/06 07:32:53.634,6,32,-17,37,60
2020/08/06 07:32:53.666,6,32,-17,37,71
2020/08/06 07:32:53.698,6,32,-17,37,52
2020/08/06 07:32:53.737,6,32,-17,37,36
2020/08/06 07:32:53.781,6,32,-17,37,64
2020/08/06 07:32:53.813,6,32,-17,37,59
2020/08/06 07:32:53.845,6,32,-17,37,46
2020/08/06 07:32:53.878,6,32,-17,37,27
2020/08/06 07:32:53.911,6,32,-17,37,25
2020/08/06 07:32:53.945,6,32,-17,37,34
2020/08/06 07:32:53.980,6,32,-17,37,28
2020/08/06 07:32:54.014,6,32,-17,37,53
2020/08/06 07:32:54.047,6,32,-17,37,27
2020/08/06 07:32:54.083,6,32,-17,37,25
2020/08/06 07:32:54.120,6,32,-17,37,57
2020/08/06 07:32:54.152,6,32,-17,37,50
2020/08/06 07:32:54.188,6,32,-17,37,45
2020/08/06 07:32:54.228,6,32,-17,37,86
2020/08/06 07:32:54.260,6,32,-17,37,69
2020/08/06 07:32:54.292,6,32,-17,37,82
2020/08/06 07:32:54.331,6,32,-17,37,63
2020/08/06 07:32:54.365,6,32,-17,37,88
2020/08/06 07:32:54.401,6,32,-17,37,64
2020/08/06 07:32:54.463,6,32,-17,37,76
2020/08/06 07:32:54.524,6,32,-17,37,76
2020/08/06 07:32:54.556,6,32,-17,37,45
2020/08/06 07:32:54.588,6,32,-17,37,57
2020/08/06 07:32:54.620,6,32,-17,37,51
2020/08/06 07:32:54.654,6,32,-17,37,48
2020/08/06 07:32:54.685,6,32,-17,37,50
2020/08/06 07:32:54.717,6,32,-17,37,39
2020/08/06 07:32:54.757,6,32,-17,37,39
2020/08/06 07:32:54.803,6,32,-17,37,40
2020/08/06 07:32:54.839,6,32,-17,37,37
2020/08/06 07:32:54.878,6,32,-17,37,25
2020/08/06 07:32:54.914,6,32,-17,37,40
2020/08/06 07:32:54.946,6,32,-17,37,31
2020/08/06 07:32:54.977,6,32,-17,37,18
2020/08/06 07:32:55.012,6,32,-17,37,28
2020/08/06 07:32:55.074,6,32,-17,37,23
2020/08/06 07:32:55.105,6,32,-17,37,32
2020/08/06 07:32:55.136,6,32,-17,37,39
2020/08/06 07:32:55.169,6,32,-17,37,13
2020/08/06 07:32:55.200,6,32,-17,37,31
2020/08/06 07:32:55.233,6,32,-17,37,43
2020/08/06 07:32:55.267,6,32,-17,37,22
2020/08/06 07:32:55.299,6,32,-17,37,18
2020/08/06 07:32:55.332,6,32,-17,37,31
2020/08/06 07:32:55.365,6,32,-17,37,19
2020/08/06 07:32:55.398,6,32,-17,37,13
2020/08/06 07:32:55.435,6,32,-17,37,29
2020/08/06 07:32:55.466,6,32,-17,37,32
2020/08/06 07:32:55.497,6,32,-17,37,38
2020/08/06 07:32:55.534,6,32,-17,37,30
2020/08/06 07:32:55.566,6,32,-17,37,60
2020/08/06 07:32:55.598,6,32,-17,37,50
2020/08/06 07:32:55.637,6,32,-17,37,46
2020/08/06 07:32:55.671,6,32,-17,37,52
2020/08/06 07:32:55.703,6,32,-17,37,39
2020/08/06 07:32:55.734,6,32,-17,37,44
2020/08/06 07:32:55.765,6,32,-17,37,38
2020/08/06 07:32:55.795,6,32,-17,37,26
2020/08/06 07:32:55.827,6,32,-17,37,38
2020/08/06 07:32:55.858,6,32,-17,37,35
2020/08/06 07:32:55.891,6,32,-17,37,35
2020/08/06 07:32:55.923,6,32,-17,37,85
2020/08/06 07:32:55.956,6,32,-17,37,71
2020/08/06 07:32:55.988,6,32,-17,37,68
2020/08/06 07:32:56.019,6,32,-17,37,25
2020/08/06 07:32:56.049,6,32,-17,37,17
2020/08/06 07:32:56.079,6,32,-17,37,6
2020/08/06 07:32:56.110,6,32,-17,37,19
2020/08/06 07:32:56.140,5,33,-17,37,22
2020/08/06 07:32:56.170,5,33,-17,37,25
2020/08/06 07:32:56.201,5,33,-17,37,31
2020/08/06 07:32:56.240,5,33,-17,37,35
2020/08/06 07:32:56.271,5,33,-17,37,19
2020/08/06 07:32:56.303,5,33,-17,37,29
2020/08/06 07:32:56.334,5,32,-17,37,33
2020/08/06 07:32:56.364,5,32,-17,37,22
2020/08/06 07:32:56.394,5,32,-17,37,17
2020/08/06 07:32:56.425,5,32,-17,37,13
2020/08/06 07:32:56.455,5,32,-17,37,16
2020/08/06 07:32:56.486,5,32,-17,37,22
2020/08/06 07:32:56.517,5,32,-17,37,20
2020/08/06 07:32:56.547,6,32,-16,36,18
2020/08/06 07:32:56.577,6,32,-16,36,15
2020/08/06 07:32:56.608,6,32,-16,36,18
2020/08/06 07:32:56.639,6,32,-16,36,17
2020/08/06 07:32:56.669,6,32,-16,36,15
2020/08/06 07:32:56.699,6,32,-16,36,18
2020/08/06 07:32:56.730,4,32,-17,36,18
2020/08/06 07:32:56.761,4,32,-17,36,18
2020/08/06 07:32:56.791,4,32,-17,36,18
2020/08/06 07:32:56.821,4,32,-17,36,13
2020/08/06 07:32:56.852,4,32,-17,36,22
2020/08/06 07:32:56.882,4,32,-17,36,18
2020/08/06 07:32:56.914,4,32,-17,36,13
2020/08/06 07:32:56.946,5,32,-17,37,13
2020/08/06 07:32:56.978,5,32,-17,37,26
2020/08/06 07:32:57.009,5,32,-17,37,32
2020/08/06 07:32:57.044,5,32,-17,37,37
TimeStamp,B_x,B_y,B_z,B_net,CPU_load
2020/08/06 07:33:31.556,4,31,-16,35,25
2020/08/06 07:33:31.587,4,32,-17,36,26
2020/08/06 07:33:31.617,4,32,-17,36,35
2020/08/06 07:33:31.648,4,32,-17,36,28
2020/08/06 07:33:31.679,4,32,-17,36,26
2020/08/06 07:33:31.709,4,32,-17,36,44
2020/08/06 07:33:31.740,4,32,-17,36,27
2020/08/06 07:33:31.770,4,32,-17,36,37
2020/08/06 07:33:31.801,4,33,-16,37,46
2020/08/06 07:33:31.831,4,33,-16,37,32
2020/08/06 07:33:31.861,4,33,-16,37,39
2020/08/06 07:33:31.891,4,33,-16,37,21
2020/08/06 07:33:31.922,4,33,-16,37,29
2020/08/06 07:33:31.952,4,33,-16,37,35
2020/08/06 07:33:31.983,4,33,-16,37,44
2020/08/06 07:33:32.013,4,33,-16,37,25
2020/08/06 07:33:32.044,4,33,-16,37,13
2020/08/06 07:33:32.074,4,33,-16,37,31
2020/08/06 07:33:32.104,4,33,-16,37,27
2020/08/06 07:33:32.135,4,33,-16,37,15
2020/08/06 07:33:32.165,4,33,-16,37,19
2020/08/06 07:33:32.196,5,32,-17,37,23
2020/08/06 07:33:32.226,5,32,-17,37,19
2020/08/06 07:33:32.256,5,32,-17,37,27
2020/08/06 07:33:32.287,5,32,-17,37,16
2020/08/06 07:33:32.317,5,32,-17,37,20
2020/08/06 07:33:32.347,5,32,-17,37,19
2020/08/06 07:33:32.378,5,32,-17,37,16
2020/08/06 07:33:32.409,4,32,-16,36,20
2020/08/06 07:33:32.439,4,32,-16,36,29
2020/08/06 07:33:32.469,4,32,-16,36,22
2020/08/06 07:33:32.499,4,32,-16,36,19
2020/08/06 07:33:32.529,4,32,-16,36,21
2020/08/06 07:33:32.559,4,32,-16,36,16
2020/08/06 07:33:32.590,4,32,-16,36,16
2020/08/06 07:33:32.621,4,32,-16,36,37
2020/08/06 07:33:32.658,4,32,-16,36,47
2020/08/06 07:33:32.689,4,32,-16,36,83
2020/08/06 07:33:32.720,4,32,-16,36,57
2020/08/06 07:33:32.764,4,32,-16,36,52
2020/08/06 07:33:32.797,4,32,-16,36,42
2020/08/06 07:33:32.829,4,32,-16,36,43
2020/08/06 07:33:32.862,4,32,-16,36,54
2020/08/06 07:33:32.908,4,32,-16,36,50
2020/08/06 07:33:32.940,4,32,-16,36,44
2020/08/06 07:33:32.971,4,32,-16,36,30
2020/08/06 07:33:33.003,4,32,-16,36,35
2020/08/06 07:33:33.036,4,32,-16,36,37
2020/08/06 07:33:33.068,4,32,-16,36,28
2020/08/06 07:33:33.100,4,32,-16,36,31
2020/08/06 07:33:33.132,4,32,-16,36,35
2020/08/06 07:33:33.165,4,32,-16,36,39
2020/08/06 07:33:33.198,4,32,-16,36,40
2020/08/06 07:33:33.230,4,32,-16,36,26
2020/08/06 07:33:33.262,4,32,-16,36,30
2020/08/06 07:33:33.293,4,32,-16,36,31
2020/08/06 07:33:33.324,4,32,-16,36,31
2020/08/06 07:33:33.355,4,32,-16,36,31
2020/08/06 07:33:33.388,4,32,-16,36,21
2020/08/06 07:33:33.419,4,32,-16,36,25
2020/08/06 07:33:33.450,4,32,-16,36,31
2020/08/06 07:33:33.482,4,32,-16,36,25
2020/08/06 07:33:33.513,4,32,-16,36,31
2020/08/06 07:33:33.544,4,32,-16,36,21
2020/08/06 07:33:33.575,4,32,-16,36,21
2020/08/06 07:33:33.606,4,32,-16,36,18
2020/08/06 07:33:33.639,4,32,-16,36,27
2020/08/06 07:33:33.673,4,32,-16,36,21
2020/08/06 07:33:33.707,4,32,-16,36,29
2020/08/06 07:33:33.742,4,32,-16,36,29
2020/08/06 07:33:33.777,4,32,-16,36,38
2020/08/06 07:33:33.818,4,32,-16,36,68
2020/08/06 07:33:33.856,4,32,-16,36,96
2020/08/06 07:33:33.890,4,32,-16,36,73
2020/08/06 07:33:33.924,4,32,-16,36,77
2020/08/06 07:33:34.013,4,32,-16,36,75
2020/08/06 07:33:34.052,4,32,-16,36,87
2020/08/06 07:33:34.091,4,32,-16,36,85
2020/08/06 07:33:34.127,4,32,-16,36,59
2020/08/06 07:33:34.176,4,32,-16,36,76
2020/08/06 07:33:34.210,4,32,-16,36,95
2020/08/06 07:33:34.250,4,32,-16,36,93
2020/08/06 07:33:34.295,4,32,-16,36,80
2020/08/06 07:33:34.331,4,32,-16,36,90
2020/08/06 07:33:34.368,4,32,-16,36,96
2020/08/06 07:33:34.402,4,32,-16,36,83
2020/08/06 07:33:34.437,4,32,-16,36,78
2020/08/06 07:33:34.473,4,32,-16,36,78
2020/08/06 07:33:34.508,4,32,-16,36,84
2020/08/06 07:33:34.543,4,32,-16,36,70
2020/08/06 07:33:34.578,4,32,-16,36,93
2020/08/06 07:33:34.616,4,32,-16,36,95
2020/08/06 07:33:34.651,4,32,-16,36,106
2020/08/06 07:33:34.685,4,32,-16,36,92
2020/08/06 07:33:34.719,4,32,-16,36,103
2020/08/06 07:33:34.754,4,32,-16,36,92
2020/08/06 07:33:34.790,4,32,-16,36,97
2020/08/06 07:33:34.828,4,32,-16,36,85
2020/08/06 07:33:34.862,4,32,-16,36,96
2020/08/06 07:33:34.897,4,32,-16,36,93
2020/08/06 07:33:34.933,4,32,-16,36,91
2020/08/06 07:33:34.967,4,32,-16,36,91
2020/08/06 07:33:35.006,4,32,-16,36,98
2020/08/06 07:33:35.041,4,32,-16,36,103
2020/08/06 07:33:35.075,4,32,-16,36,100
2020/08/06 07:33:35.109,4,32,-16,36,79
2020/08/06 07:33:35.146,4,32,-16,36,85
2020/08/06 07:33:35.179,4,32,-16,36,97
2020/08/06 07:33:35.213,4,32,-16,36,100
2020/08/06 07:33:35.246,4,32,-16,36,100
2020/08/06 07:33:35.278,4,32,-16,36,91
2020/08/06 07:33:35.310,4,32,-16,36,93
2020/08/06 07:33:35.343,4,32,-16,36,95
2020/08/06 07:33:35.376,4,32,-16,36,92
2020/08/06 07:33:35.408,4,32,-16,36,86
2020/08/06 07:33:35.439,4,32,-16,36,88
2020/08/06 07:33:35.471,4,32,-16,36,84
2020/08/06 07:33:35.503,4,32,-16,36,90
2020/08/06 07:33:35.536,4,32,-16,36,84
2020/08/06 07:33:35.568,4,32,-16,36,95
2020/08/06 07:33:35.601,4,32,-16,36,90
2020/08/06 07:33:35.632,4,32,-16,36,73
2020/08/06 07:33:35.663,4,32,-16,36,64
2020/08/06 07:33:35.693,4,32,-16,36,45
2020/08/06 07:33:35.725,4,32,-16,36,42
2020/08/06 07:33:35.755,4,32,-16,36,50
2020/08/06 07:33:35.786,4,32,-16,36,40
2020/08/06 07:33:35.817,4,32,-16,36,32
2020/08/06 07:33:35.849,4,32,-16,36,23
2020/08/06 07:33:35.881,4,32,-16,36,34
2020/08/06 07:33:35.912,4,32,-16,36,43
2020/08/06 07:33:35.944,4,32,-16,36,44
2020/08/06 07:33:35.992,4,32,-16,36,48
2020/08/06 07:33:36.027,4,32,-16,36,30
2020/08/06 07:33:36.061,4,32,-16,36,48
2020/08/06 07:33:36.092,4,32,-16,36,61
2020/08/06 07:33:36.123,4,32,-16,36,39
2020/08/06 07:33:36.156,4,32,-16,36,63
2020/08/06 07:33:36.187,4,32,-16,36,48
2020/08/06 07:33:36.219,4,32,-16,36,68
2020/08/06 07:33:36.250,4,32,-16,36,66
2020/08/06 07:33:36.284,4,32,-16,36,53
2020/08/06 07:33:36.316,4,32,-16,36,66
2020/08/06 07:33:36.348,4,32,-16,36,45
2020/08/06 07:33:36.379,4,32,-16,36,38
2020/08/06 07:33:36.411,4,32,-16,36,45
2020/08/06 07:33:36.442,4,32,-16,36,71
2020/08/06 07:33:36.473,4,32,-16,36,52
2020/08/06 07:33:36.505,4,32,-16,36,60
2020/08/06 07:33:36.536,4,32,-16,36,42
2020/08/06 07:33:36.566,4,32,-16,36,28
2020/08/06 07:33:36.600,4,32,-16,36,40
2020/08/06 07:33:36.631,4,32,-16,36,30
2020/08/06 07:33:36.663,4,32,-16,36,7
2020/08/06 07:33:36.694,4,32,-16,36,28
2020/08/06 07:33:36.726,4,32,-16,36,22
2020/08/06 07:33:36.761,4,32,-16,36,17
2020/08/06 07:33:36.797,4,32,-16,36,27
2020/08/06 07:33:36.834,4,32,-16,36,22
2020/08/06 07:33:36.867,4,32,-16,36,32
2020/08/06 07:33:36.901,4,32,-16,36,21
2020/08/06 07:33:36.932,4,32,-16,36,23
2020/08/06 07:33:36.969,4,32,-16,36,12
2020/08/06 07:33:37.004,4,32,-16,36,13
2020/08/06 07:33:37.038,4,32,-16,36,6
2020/08/06 07:33:37.077,4,32,-16,36,3
2020/08/06 07:33:37.111,4,32,-16,36,26
2020/08/06 07:33:37.142,4,32,-16,36,9
2020/08/06 07:33:37.176,4,32,-16,36,3
2020/08/06 07:33:37.214,4,32,-16,36,6
2020/08/06 07:33:37.248,4,32,-16,36,6
2020/08/06 07:33:37.283,4,32,-16,36,6
2020/08/06 07:33:37.322,4,32,-16,36,12
2020/08/06 07:33:37.357,4,32,-16,36,26
2020/08/06 07:33:37.393,4,32,-16,36,33
2020/08/06 07:33:37.432,4,32,-16,36,52
2020/08/06 07:33:37.465,4,32,-16,36,47
2020/08/06 07:33:37.498,4,32,-16,36,44
2020/08/06 07:33:37.534,4,32,-16,36,43
2020/08/06 07:33:37.566,4,32,-16,36,52
2020/08/06 07:33:37.599,4,32,-16,36,56
2020/08/06 07:33:37.631,4,32,-16,36,41
2020/08/06 07:33:37.678,4,32,-16,36,42
2020/08/06 07:33:37.710,4,32,-16,36,48
2020/08/06 07:33:37.741,4,32,-16,36,37
2020/08/06 07:33:37.772,4,32,-16,36,28
2020/08/06 07:33:37.803,4,32,-16,36,31
2020/08/06 07:33:37.834,4,32,-16,36,37
2020/08/06 07:33:37.865,4,32,-16,36,34
2020/08/06 07:33:37.896,4,32,-16,36,15
2020/08/06 07:33:37.926,4,32,-16,36,18
2020/08/06 07:33:37.957,4,32,-16,36,18
2020/08/06 07:33:37.987,4,32,-16,36,15
2020/08/06 07:33:38.019,4,32,-16,36,15
2020/08/06 07:33:38.053,4,32,-16,36,6
2020/08/06 07:33:38.090,4,32,-16,36,60
2020/08/06 07:33:38.124,4,32,-16,36,51
2020/08/06 07:33:38.156,4,32,-16,36,35
2020/08/06 07:33:38.187,4,32,-16,36,34
2020/08/06 07:33:38.218,4,32,-16,36,16
2020/08/06 07:33:38.249,4,32,-16,36,16
2020/08/06 07:33:38.281,4,32,-16,36,16
2020/08/06 07:33:38.312,4,32,-16,36,21
2020/08/06 07:33:38.343,4,32,-16,36,30
2020/08/06 07:33:38.374,4,32,-16,36,35
2020/08/06 07:33:38.404,4,32,-16,36,41
2020/08/06 07:33:38.434,4,32,-16,36,32
2020/08/06 07:33:38.465,4,32,-16,36,40
2020/08/06 07:33:38.495,4,32,-16,36,35
2020/08/06 07:33:38.526,4,32,-16,36,32
2020/08/06 07:33:38.557,4,32,-16,36,43
2020/08/06 07:33:38.587,4,32,-16,36,41
2020/08/06 07:33:38.617,4,32,-16,36,32
2020/08/06 07:33:38.647,4,32,-16,36,37
2020/08/06 07:33:38.679,4,32,-16,36,35
2020/08/06 07:33:38.711,4,32,-16,36,62
2020/08/06 07:33:38.742,4,32,-16,36,26
2020/08/06 07:33:38.773,4,32,-16,36,16
2020/08/06 07:33:38.804,4,32,-16,36,32
2020/08/06 07:33:38.835,4,32,-16,36,26
2020/08/06 07:33:38.866,4,32,-16,36,19
2020/08/06 07:33:38.899,4,32,-16,36,30
2020/08/06 07:33:38.931,4,32,-16,36,19
2020/08/06 07:33:38.961,4,32,-16,36,38
2020/08/06 07:33:38.992,4,32,-16,36,22
2020/08/06 07:33:39.022,4,32,-16,36,22
2020/08/06 07:33:39.053,4,32,-16,36,38
2020/08/06 07:33:39.084,4,32,-16,36,28
2020/08/06 07:33:39.117,4,32,-16,36,15
2020/08/06 07:33:39.148,4,32,-16,36,37
2020/08/06 07:33:39.181,4,32,-16,36,31
2020/08/06 07:33:39.214,4,32,-16,36,53
2020/08/06 07:33:39.245,4,32,-16,36,45
2020/08/06 07:33:39.277,4,32,-16,36,33
2020/08/06 07:33:39.307,4,32,-16,36,38
2020/08/06 07:33:39.338,4,32,-16,36,45
2020/08/06 07:33:39.369,4,32,-16,36,32
2020/08/06 07:33:39.401,4,32,-16,36,43
2020/08/06 07:33:39.432,4,32,-16,36,38
2020/08/06 07:33:39.464,4,32,-16,36,19
2020/08/06 07:33:39.497,4,32,-16,36,33
2020/08/06 07:33:39.527,4,32,-16,36,29
2020/08/06 07:33:39.558,4,32,-16,36,38
2020/08/06 07:33:39.588,4,32,-16,36,38
2020/08/06 07:33:39.619,4,32,-16,36,29
2020/08/06 07:33:39.650,4,32,-16,36,35
2020/08/06 07:33:39.683,4,32,-16,36,45
2020/08/06 07:33:39.730,4,32,-16,36,32
2020/08/06 07:33:39.762,4,32,-16,36,30
2020/08/06 07:33:39.793,4,32,-16,36,25
2020/08/06 07:33:39.826,4,32,-16,36,18
2020/08/06 07:33:39.858,4,32,-16,36,26
2020/08/06 07:33:39.890,4,32,-16,36,22
2020/08/06 07:33:39.926,4,32,-16,36,20
2020/08/06 07:33:39.962,4,32,-16,36,35
2020/08/06 07:33:39.993,4,32,-16,36,61
2020/08/06 07:33:40.024,4,32,-16,36,41
2020/08/06 07:33:40.055,4,32,-16,36,65
2020/08/06 07:33:40.085,4,32,-16,36,55
2020/08/06 07:33:40.116,4,32,-16,36,59
2020/08/06 07:33:40.146,4,32,-16,36,50
2020/08/06 07:33:40.176,4,32,-16,36,56
2020/08/06 07:33:40.207,4,32,-16,36,50
2020/08/06 07:33:40.237,4,32,-16,36,40
2020/08/06 07:33:40.267,4,32,-16,36,47
2020/08/06 07:33:40.297,4,32,-16,36,47
2020/08/06 07:33:40.327,4,32,-16,36,43
2020/08/06 07:33:40.363,4,32,-16,36,47
2020/08/06 07:33:40.399,4,32,-16,36,89
2020/08/06 07:33:40.433,4,32,-16,36,82
2020/08/06 07:33:40.468,4,32,-16,36,48
2020/08/06 07:33:40.501,4,32,-16,36,52
2020/08/06 07:33:40.534,4,32,-16,36,47
2020/08/06 07:33:40.566,4,32,-16,36,43
2020/08/06 07:33:40.598,4,32,-16,36,45
2020/08/06 07:33:40.632,4,32,-16,36,71
2020/08/06 07:33:40.669,4,32,-16,36,69
2020/08/06 07:33:40.702,4,32,-16,36,71
2020/08/06 07:33:40.736,4,32,-16,36,66
2020/08/06 07:33:40.768,4,32,-16,36,57
2020/08/06 07:33:40.800,4,32,-16,36,62
2020/08/06 07:33:40.834,4,32,-16,36,61
2020/08/06 07:33:40.866,4,32,-16,36,50
2020/08/06 07:33:40.898,4,32,-16,36,40
2020/08/06 07:33:40.929,4,32,-16,36,38
2020/08/06 07:33:40.959,4,32,-16,36,35
2020/08/06 07:33:40.990,4,32,-16,36,32
2020/08/06 07:33:41.021,4,32,-16,36,15
2020/08/06 07:33:41.051,4,32,-16,36,19
2020/08/06 07:33:41.082,4,32,-16,36,12
2020/08/06 07:33:41.112,4,32,-16,36,12
2020/08/06 07:33:41.158,4,32,-16,36,6
2020/08/06 07:33:41.193,4,32,-16,36,8
2020/08/06 07:33:41.229,4,32,-16,36,6
2020/08/06 07:33:41.264,4,32,-16,36,9
2020/08/06 07:33:41.299,4,32,-16,36,9
2020/08/06 07:33:41.336,4,32,-16,36,9
2020/08/06 07:33:41.372,4,32,-16,36,3
2020/08/06 07:33:41.407,4,32,-16,36,9
2020/08/06 07:33:41.443,4,32,-16,36,6
2020/08/06 07:33:41.479,4,32,-16,36,8
2020/08/06 07:33:41.530,4,32,-16,36,9
2020/08/06 07:33:41.566,4,32,-16,36,8
2020/08/06 07:33:41.601,4,32,-16,36,9
2020/08/06 07:33:41.644,4,32,-16,36,8
2020/08/06 07:33:41.685,4,32,-16,36,16
2020/08/06 07:33:41.727,4,32,-16,36,11
